Start time,End time,ID,Val
05/03/2008 23:30,05/03/2008 23:30,5,1
05/03/2008 23:30,05/03/2008 23:32,5,1
05/03/2008 23:32,05/03/2008 23:32,6,1
05/03/2008 23:33,05/03/2008 23:33,14,1
05/03/2008 23:33,05/03/2008 23:33,14,1
05/03/2008 23:33,05/03/2008 23:33,14,1
05/03/2008 23:33,05/03/2008 23:33,14,1
05/03/2008 23:33,05/03/2008 23:33,14,1
05/03/2008 23:33,05/03/2008 23:33,14,1
06/03/2008 04:37,06/03/2008 04:37,24,1
06/03/2008 04:37,06/03/2008 04:39,24,1
06/03/2008 04:38,06/03/2008 04:38,6,1
06/03/2008 04:38,06/03/2008 04:38,6,1
06/03/2008 08:38,06/03/2008 08:38,24,1
06/03/2008 08:38,06/03/2008 23:18,24,1
06/03/2008 08:39,06/03/2008 08:39,6,1
06/03/2008 08:40,06/03/2008 08:40,6,1
06/03/2008 09:04,06/03/2008 09:04,18,1
06/03/2008 09:04,06/03/2008 09:04,8,1
06/03/2008 09:04,06/03/2008 09:04,8,1
06/03/2008 09:04,06/03/2008 09:04,8,1
06/03/2008 09:05,06/03/2008 09:05,8,1
06/03/2008 09:05,06/03/2008 09:05,9,1
06/03/2008 09:05,06/03/2008 09:05,8,1
06/03/2008 09:07,06/03/2008 09:07,17,1
06/03/2008 09:07,06/03/2008 09:07,9,1
06/03/2008 09:07,06/03/2008 09:07,17,1
06/03/2008 09:09,06/03/2008 09:09,7,1
06/03/2008 09:09,06/03/2008 09:09,1,1
06/03/2008 09:09,06/03/2008 09:10,8,1
06/03/2008 09:38,06/03/2008 09:38,6,1
06/03/2008 09:40,06/03/2008 09:40,14,1
06/03/2008 09:42,06/03/2008 09:42,14,1
06/03/2008 09:42,06/03/2008 09:42,6,1
06/03/2008 09:42,06/03/2008 09:43,5,1
06/03/2008 10:23,06/03/2008 10:23,5,1
06/03/2008 10:23,06/03/2008 10:23,5,1
06/03/2008 10:30,06/03/2008 10:30,5,1
06/03/2008 10:30,06/03/2008 10:30,5,1
06/03/2008 10:38,06/03/2008 10:38,12,1
06/03/2008 17:41,06/03/2008 17:41,12,1
06/03/2008 17:46,06/03/2008 17:46,8,1
06/03/2008 17:46,06/03/2008 17:46,8,1
06/03/2008 18:52,06/03/2008 18:52,6,1
06/03/2008 18:53,06/03/2008 18:53,14,1
06/03/2008 18:53,06/03/2008 18:53,14,1
06/03/2008 18:53,06/03/2008 18:53,6,1
06/03/2008 18:54,06/03/2008 18:54,23,1
06/03/2008 18:54,06/03/2008 18:54,17,1
06/03/2008 19:00,06/03/2008 19:00,7,1
06/03/2008 19:01,06/03/2008 19:01,18,1
06/03/2008 19:01,06/03/2008 19:02,18,1
06/03/2008 19:02,06/03/2008 19:03,23,1
06/03/2008 19:05,13/03/2008 18:56,1,1
06/03/2008 19:08,06/03/2008 19:08,18,1
06/03/2008 19:10,06/03/2008 19:11,23,1
06/03/2008 19:11,06/03/2008 19:11,9,1
06/03/2008 19:15,06/03/2008 19:15,8,1
06/03/2008 19:21,06/03/2008 19:21,18,1
06/03/2008 19:25,06/03/2008 19:25,18,1
06/03/2008 19:35,06/03/2008 19:35,9,1
06/03/2008 19:40,06/03/2008 19:40,8,1
06/03/2008 19:40,06/03/2008 19:40,8,1
06/03/2008 19:53,06/03/2008 19:53,13,1
06/03/2008 19:53,06/03/2008 19:57,13,1
06/03/2008 19:54,06/03/2008 19:55,9,1
06/03/2008 19:54,06/03/2008 19:54,18,1
06/03/2008 19:55,06/03/2008 19:55,9,1
06/03/2008 19:55,06/03/2008 19:57,7,1
06/03/2008 19:56,06/03/2008 19:56,18,1
06/03/2008 19:56,06/03/2008 19:58,18,1
06/03/2008 19:57,06/03/2008 19:57,7,1
06/03/2008 19:57,06/03/2008 19:57,7,1
06/03/2008 19:57,06/03/2008 19:57,7,1
06/03/2008 19:57,06/03/2008 19:57,9,1
06/03/2008 19:59,06/03/2008 19:59,17,1
06/03/2008 20:00,06/03/2008 20:00,18,1
06/03/2008 20:05,06/03/2008 20:11,13,1
06/03/2008 20:11,06/03/2008 20:11,13,1
06/03/2008 20:12,06/03/2008 20:12,18,1
06/03/2008 20:12,06/03/2008 20:12,18,1
06/03/2008 20:14,06/03/2008 20:14,18,1
06/03/2008 20:16,06/03/2008 20:16,23,1
06/03/2008 20:17,06/03/2008 20:17,23,1
06/03/2008 20:31,06/03/2008 20:31,18,1
06/03/2008 20:31,06/03/2008 20:31,18,1
06/03/2008 20:32,06/03/2008 20:32,18,1
06/03/2008 20:33,06/03/2008 20:33,18,1
06/03/2008 21:34,06/03/2008 21:34,23,1
06/03/2008 21:34,06/03/2008 21:35,23,1
06/03/2008 21:35,06/03/2008 21:35,23,1
06/03/2008 21:35,06/03/2008 21:35,17,1
06/03/2008 21:35,06/03/2008 21:35,23,1
06/03/2008 21:35,06/03/2008 21:35,23,1
06/03/2008 21:37,06/03/2008 21:37,23,1
06/03/2008 21:37,06/03/2008 21:37,7,1
06/03/2008 21:37,06/03/2008 21:37,8,1
06/03/2008 22:44,06/03/2008 22:44,6,1
06/03/2008 22:46,06/03/2008 22:46,14,1
06/03/2008 22:46,06/03/2008 22:46,6,1
06/03/2008 22:46,06/03/2008 22:47,5,1
06/03/2008 22:47,06/03/2008 22:47,5,1
06/03/2008 23:14,06/03/2008 23:14,5,1
06/03/2008 23:14,06/03/2008 23:14,5,1
06/03/2008 23:17,06/03/2008 23:17,6,1
06/03/2008 23:18,06/03/2008 23:18,6,1
06/03/2008 23:18,06/03/2008 23:18,14,1
06/03/2008 23:18,06/03/2008 23:18,6,1
07/03/2008 06:59,07/03/2008 06:59,24,1
07/03/2008 06:59,07/03/2008 07:00,24,1
07/03/2008 06:59,07/03/2008 07:00,6,1
07/03/2008 07:00,07/03/2008 07:00,6,1
07/03/2008 08:38,07/03/2008 08:38,24,1
07/03/2008 08:38,07/03/2008 08:39,24,1
07/03/2008 08:44,07/03/2008 08:44,6,1
07/03/2008 08:45,07/03/2008 08:45,14,1
07/03/2008 08:45,07/03/2008 08:45,6,1
07/03/2008 08:49,07/03/2008 08:49,8,1
07/03/2008 08:49,07/03/2008 08:49,7,1
07/03/2008 08:49,07/03/2008 08:49,8,1
07/03/2008 08:50,07/03/2008 08:50,9,1
07/03/2008 08:50,07/03/2008 08:50,23,1
07/03/2008 08:50,07/03/2008 08:50,8,1
07/03/2008 08:51,07/03/2008 08:51,8,1
07/03/2008 09:07,07/03/2008 09:07,5,1
07/03/2008 09:15,08/03/2008 03:21,5,1
07/03/2008 09:29,07/03/2008 09:29,12,1
07/03/2008 09:29,07/03/2008 09:29,12,1
08/03/2008 01:07,08/03/2008 01:07,12,1
08/03/2008 01:12,08/03/2008 01:12,7,1
08/03/2008 01:12,08/03/2008 01:12,7,1
08/03/2008 01:12,08/03/2008 01:12,7,1
08/03/2008 01:12,08/03/2008 01:12,7,1
08/03/2008 01:12,08/03/2008 01:12,7,1
08/03/2008 01:13,08/03/2008 01:13,7,1
08/03/2008 01:13,08/03/2008 01:13,7,1
08/03/2008 01:14,08/03/2008 01:14,7,1
08/03/2008 01:14,08/03/2008 01:14,8,1
08/03/2008 03:21,08/03/2008 03:21,5,1
08/03/2008 03:21,08/03/2008 03:21,5,1
08/03/2008 03:21,08/03/2008 03:21,5,1
08/03/2008 03:22,08/03/2008 03:22,5,1
08/03/2008 03:22,08/03/2008 03:22,6,1
08/03/2008 03:23,08/03/2008 08:20,5,1
08/03/2008 03:23,08/03/2008 03:23,6,1
08/03/2008 03:26,08/03/2008 03:26,24,1
08/03/2008 08:20,08/03/2008 08:20,24,1
08/03/2008 08:20,08/03/2008 10:01,24,1
08/03/2008 08:20,08/03/2008 08:20,6,1
08/03/2008 08:21,08/03/2008 08:21,14,1
08/03/2008 08:21,08/03/2008 08:21,6,1
08/03/2008 08:22,08/03/2008 08:22,7,1
08/03/2008 08:22,08/03/2008 08:22,8,1
08/03/2008 08:22,08/03/2008 08:22,8,1
08/03/2008 08:33,08/03/2008 08:33,6,1
08/03/2008 08:35,08/03/2008 08:35,14,1
08/03/2008 08:35,08/03/2008 08:35,6,1
08/03/2008 08:35,08/03/2008 08:35,6,1
08/03/2008 08:35,08/03/2008 08:35,14,1
08/03/2008 08:35,08/03/2008 10:00,5,1
08/03/2008 08:35,08/03/2008 08:35,14,1
08/03/2008 08:35,08/03/2008 08:45,6,1
08/03/2008 08:46,08/03/2008 08:46,6,1
08/03/2008 10:00,08/03/2008 10:00,6,1
08/03/2008 10:00,08/03/2008 10:01,6,1
08/03/2008 10:01,08/03/2008 10:01,14,1
08/03/2008 10:26,08/03/2008 10:26,24,1
08/03/2008 10:26,08/03/2008 10:26,24,1
08/03/2008 10:26,08/03/2008 10:26,18,1
08/03/2008 10:26,08/03/2008 10:26,13,1
08/03/2008 10:27,08/03/2008 10:27,9,1
08/03/2008 10:27,08/03/2008 10:28,17,1
08/03/2008 10:29,08/03/2008 10:29,8,1
08/03/2008 10:56,08/03/2008 10:56,8,1
08/03/2008 11:08,08/03/2008 11:08,5,1
08/03/2008 11:08,08/03/2008 11:12,5,1
08/03/2008 11:12,08/03/2008 11:12,6,1
08/03/2008 11:12,08/03/2008 11:12,5,1
08/03/2008 11:15,08/03/2008 11:15,14,1
08/03/2008 11:15,08/03/2008 11:15,6,1
08/03/2008 11:15,08/03/2008 11:16,5,1
08/03/2008 11:22,08/03/2008 11:22,5,1
08/03/2008 11:23,10/03/2008 06:20,5,1
08/03/2008 11:36,08/03/2008 11:36,12,1
08/03/2008 11:36,08/03/2008 11:36,12,1
10/03/2008 06:18,10/03/2008 06:18,12,1
10/03/2008 06:19,10/03/2008 06:19,24,1
10/03/2008 06:19,10/03/2008 06:21,24,1
10/03/2008 06:20,10/03/2008 06:21,6,1
10/03/2008 06:20,10/03/2008 06:20,14,1
10/03/2008 06:21,10/03/2008 06:21,12,1
10/03/2008 08:33,10/03/2008 08:33,24,1
10/03/2008 08:33,10/03/2008 22:05,24,1
10/03/2008 08:35,10/03/2008 08:35,6,1
10/03/2008 08:35,10/03/2008 08:35,14,1
10/03/2008 08:35,10/03/2008 08:35,6,1
10/03/2008 08:49,10/03/2008 08:49,6,1
10/03/2008 08:51,10/03/2008 08:51,14,1
10/03/2008 08:51,10/03/2008 08:51,6,1
10/03/2008 08:51,10/03/2008 08:51,5,1
10/03/2008 09:08,10/03/2008 09:08,6,1
10/03/2008 09:08,10/03/2008 09:58,6,1
10/03/2008 09:25,10/03/2008 09:25,5,1
10/03/2008 09:26,10/03/2008 09:47,5,1
10/03/2008 09:26,10/03/2008 09:26,9,1
10/03/2008 09:26,10/03/2008 09:26,23,1
10/03/2008 09:26,10/03/2008 09:26,8,1
10/03/2008 09:26,10/03/2008 09:26,8,1
10/03/2008 09:35,10/03/2008 09:35,13,1
10/03/2008 09:35,10/03/2008 09:41,13,1
10/03/2008 09:41,10/03/2008 09:41,13,1
10/03/2008 09:47,10/03/2008 09:47,5,1
10/03/2008 09:55,10/03/2008 09:55,5,1
10/03/2008 09:55,10/03/2008 19:24,5,1
10/03/2008 10:29,10/03/2008 10:29,12,1
10/03/2008 10:29,10/03/2008 10:29,12,1
10/03/2008 10:30,10/03/2008 10:30,12,1
10/03/2008 19:23,10/03/2008 19:23,12,1
10/03/2008 19:25,10/03/2008 19:25,14,1
10/03/2008 19:33,10/03/2008 19:33,8,1
10/03/2008 19:33,10/03/2008 19:33,8,1
10/03/2008 19:33,10/03/2008 19:33,23,1
10/03/2008 19:39,10/03/2008 19:39,17,1
10/03/2008 19:39,10/03/2008 19:39,17,1
10/03/2008 19:40,10/03/2008 19:41,23,1
10/03/2008 19:44,10/03/2008 19:44,8,1
10/03/2008 19:50,10/03/2008 19:50,17,1
10/03/2008 19:50,10/03/2008 19:50,17,1
10/03/2008 20:09,10/03/2008 20:09,9,1
10/03/2008 20:09,10/03/2008 20:10,9,1
10/03/2008 20:11,10/03/2008 20:11,8,1
10/03/2008 20:11,10/03/2008 20:11,8,1
10/03/2008 20:11,10/03/2008 20:11,8,1
10/03/2008 20:11,10/03/2008 20:11,8,1
10/03/2008 20:11,10/03/2008 20:11,7,1
10/03/2008 20:54,10/03/2008 20:54,14,1
10/03/2008 20:54,10/03/2008 20:55,5,1
10/03/2008 20:54,10/03/2008 20:54,14,1
10/03/2008 21:29,10/03/2008 21:29,17,1
10/03/2008 21:32,10/03/2008 21:32,17,1
10/03/2008 21:32,10/03/2008 21:32,17,1
10/03/2008 21:32,10/03/2008 21:32,8,1
10/03/2008 21:33,10/03/2008 21:33,8,1
10/03/2008 21:33,10/03/2008 21:33,7,1
10/03/2008 21:33,10/03/2008 21:33,13,1
10/03/2008 21:38,10/03/2008 21:38,23,1
10/03/2008 22:03,10/03/2008 22:03,14,1
10/03/2008 22:03,10/03/2008 22:03,14,1
10/03/2008 22:03,10/03/2008 22:05,5,1
11/03/2008 06:51,11/03/2008 06:51,24,1
11/03/2008 06:51,11/03/2008 06:53,24,1
11/03/2008 06:52,11/03/2008 06:52,14,1
11/03/2008 06:53,11/03/2008 06:53,24,1
11/03/2008 08:43,11/03/2008 08:43,24,1
11/03/2008 08:43,11/03/2008 21:55,24,1
11/03/2008 09:01,11/03/2008 09:01,14,1
11/03/2008 09:01,11/03/2008 09:01,14,1
11/03/2008 09:18,11/03/2008 09:18,14,1
11/03/2008 09:18,11/03/2008 09:18,14,1
11/03/2008 09:18,11/03/2008 09:18,5,1
11/03/2008 09:18,11/03/2008 09:18,5,1
11/03/2008 09:26,11/03/2008 09:26,5,1
11/03/2008 09:26,11/03/2008 18:28,5,1
11/03/2008 09:33,11/03/2008 09:33,12,1
11/03/2008 17:57,11/03/2008 17:57,12,1
11/03/2008 17:58,11/03/2008 17:58,17,1
11/03/2008 18:02,11/03/2008 18:02,9,1
11/03/2008 18:12,11/03/2008 18:12,17,1
11/03/2008 18:12,11/03/2008 18:12,17,1
11/03/2008 18:16,11/03/2008 18:16,7,1
11/03/2008 18:16,11/03/2008 18:16,8,1
11/03/2008 18:29,11/03/2008 18:29,5,1
11/03/2008 18:30,11/03/2008 18:30,14,1
11/03/2008 18:35,11/03/2008 18:35,12,1
11/03/2008 18:35,11/03/2008 18:35,12,1
11/03/2008 20:38,11/03/2008 20:38,5,1
11/03/2008 20:38,11/03/2008 20:43,5,1
11/03/2008 20:41,11/03/2008 20:41,12,1
11/03/2008 20:48,11/03/2008 20:48,8,1
11/03/2008 20:48,11/03/2008 20:48,8,1
11/03/2008 20:51,11/03/2008 20:51,8,1
11/03/2008 21:13,11/03/2008 21:14,8,1
11/03/2008 21:14,11/03/2008 21:14,7,1
11/03/2008 21:14,11/03/2008 21:14,8,1
11/03/2008 21:52,11/03/2008 21:52,14,1
11/03/2008 21:52,11/03/2008 21:52,14,1
11/03/2008 21:53,11/03/2008 21:53,5,1
11/03/2008 21:53,11/03/2008 21:54,5,1
12/03/2008 03:04,12/03/2008 03:04,24,1
12/03/2008 03:04,12/03/2008 03:05,24,1
12/03/2008 03:05,12/03/2008 03:05,14,1
12/03/2008 08:41,13/03/2008 01:24,24,1
12/03/2008 08:42,12/03/2008 08:42,14,1
12/03/2008 09:48,12/03/2008 09:48,8,1
12/03/2008 09:48,12/03/2008 09:48,8,1
12/03/2008 09:49,12/03/2008 09:49,17,1
12/03/2008 09:49,12/03/2008 09:49,9,1
12/03/2008 09:50,12/03/2008 09:50,17,1
12/03/2008 09:51,12/03/2008 09:51,8,1
12/03/2008 09:52,12/03/2008 09:52,8,1
12/03/2008 09:59,12/03/2008 09:59,7,1
12/03/2008 09:59,12/03/2008 09:59,8,1
12/03/2008 11:04,12/03/2008 11:04,14,1
12/03/2008 11:04,12/03/2008 12:41,5,1
12/03/2008 11:04,12/03/2008 11:04,14,1
12/03/2008 11:10,12/03/2008 11:10,12,1
12/03/2008 12:21,12/03/2008 12:21,12,1
12/03/2008 12:41,12/03/2008 12:41,5,1
12/03/2008 12:46,13/03/2008 01:18,5,1
12/03/2008 12:54,12/03/2008 12:54,12,1
12/03/2008 12:55,12/03/2008 12:55,12,1
13/03/2008 00:52,13/03/2008 00:52,12,1
13/03/2008 00:54,13/03/2008 00:54,17,1
13/03/2008 00:54,13/03/2008 00:54,9,1
13/03/2008 00:55,13/03/2008 00:55,23,1
13/03/2008 00:56,13/03/2008 00:56,23,1
13/03/2008 01:18,13/03/2008 01:18,5,1
13/03/2008 01:20,13/03/2008 01:20,14,1
13/03/2008 01:20,13/03/2008 01:23,5,1
13/03/2008 01:23,13/03/2008 01:23,5,1
13/03/2008 06:27,13/03/2008 06:27,24,1
13/03/2008 06:27,13/03/2008 06:30,24,1
13/03/2008 06:28,13/03/2008 06:28,14,1
13/03/2008 06:30,13/03/2008 08:22,5,1
13/03/2008 08:21,13/03/2008 08:21,24,1
13/03/2008 08:21,13/03/2008 19:00,24,1
13/03/2008 08:22,13/03/2008 08:22,5,1
13/03/2008 08:22,13/03/2008 08:22,14,1
13/03/2008 08:22,13/03/2008 09:41,5,1
13/03/2008 09:19,13/03/2008 09:20,9,1
13/03/2008 09:19,13/03/2008 09:19,23,1
13/03/2008 09:20,13/03/2008 09:20,23,1
13/03/2008 09:20,13/03/2008 09:20,23,1
13/03/2008 09:20,13/03/2008 09:20,23,1
13/03/2008 09:20,13/03/2008 09:20,8,1
13/03/2008 09:41,13/03/2008 09:41,5,1
13/03/2008 09:47,13/03/2008 09:47,5,1
13/03/2008 09:47,13/03/2008 17:55,5,1
13/03/2008 09:57,13/03/2008 09:57,12,1
13/03/2008 17:50,13/03/2008 17:50,12,1
13/03/2008 17:53,13/03/2008 17:53,6,1
13/03/2008 17:54,13/03/2008 17:54,14,1
13/03/2008 17:54,13/03/2008 17:54,6,1
13/03/2008 17:54,13/03/2008 17:54,14,1
13/03/2008 18:39,13/03/2008 18:39,23,1
13/03/2008 18:39,13/03/2008 18:39,23,1
13/03/2008 18:39,13/03/2008 18:39,7,1
13/03/2008 18:40,13/03/2008 18:40,23,1
13/03/2008 18:54,13/03/2008 18:54,6,1
13/03/2008 18:55,13/03/2008 18:55,6,1
13/03/2008 18:56,13/03/2008 18:59,1,1
13/03/2008 19:00,13/03/2008 19:00,24,1
13/03/2008 19:07,13/03/2008 19:07,12,1
13/03/2008 19:07,13/03/2008 19:07,12,1
13/03/2008 20:26,13/03/2008 20:26,12,1
13/03/2008 20:27,13/03/2008 20:28,12,1
13/03/2008 20:31,13/03/2008 20:31,6,1
13/03/2008 20:33,13/03/2008 20:33,14,1
13/03/2008 20:33,13/03/2008 20:33,6,1
13/03/2008 20:33,13/03/2008 20:33,5,1
13/03/2008 20:33,13/03/2008 20:33,12,1
13/03/2008 20:34,13/03/2008 20:34,12,1
13/03/2008 20:34,13/03/2008 20:34,12,1
14/03/2008 00:34,14/03/2008 00:35,12,1
14/03/2008 00:36,14/03/2008 00:36,8,1
14/03/2008 00:36,14/03/2008 00:36,8,1
14/03/2008 00:37,14/03/2008 00:37,5,1
14/03/2008 00:38,14/03/2008 00:38,6,1
14/03/2008 00:39,14/03/2008 00:39,6,1
14/03/2008 00:45,14/03/2008 00:45,24,1
14/03/2008 00:45,14/03/2008 00:46,24,1
14/03/2008 00:45,14/03/2008 00:46,5,1
14/03/2008 05:29,14/03/2008 05:29,24,1
14/03/2008 05:29,14/03/2008 05:43,24,1
14/03/2008 05:29,14/03/2008 05:29,6,1
14/03/2008 05:34,14/03/2008 05:34,14,1
14/03/2008 05:34,14/03/2008 05:34,5,1
14/03/2008 05:34,14/03/2008 05:34,5,1
14/03/2008 05:34,14/03/2008 05:34,14,1
14/03/2008 05:34,14/03/2008 05:35,6,1
14/03/2008 05:35,14/03/2008 05:35,14,1
14/03/2008 05:36,14/03/2008 05:36,14,1
14/03/2008 05:38,14/03/2008 05:38,14,1
14/03/2008 05:39,14/03/2008 05:39,6,1
14/03/2008 05:39,14/03/2008 05:43,5,1
14/03/2008 08:58,14/03/2008 08:58,24,1
14/03/2008 08:58,15/03/2008 00:00,24,1
14/03/2008 08:59,14/03/2008 09:14,5,1
14/03/2008 09:12,14/03/2008 09:12,6,1
14/03/2008 09:13,14/03/2008 09:13,14,1
14/03/2008 09:14,14/03/2008 09:14,6,1
14/03/2008 09:14,14/03/2008 09:14,14,1
14/03/2008 09:15,14/03/2008 09:15,9,1
14/03/2008 09:15,14/03/2008 09:15,23,1
14/03/2008 09:15,14/03/2008 09:15,8,1
14/03/2008 09:18,14/03/2008 09:18,9,1
14/03/2008 09:57,14/03/2008 09:57,6,1
14/03/2008 09:59,14/03/2008 09:59,14,1
14/03/2008 10:00,14/03/2008 10:00,6,1
14/03/2008 10:00,14/03/2008 10:00,5,1
14/03/2008 10:31,14/03/2008 10:31,5,1
14/03/2008 10:31,14/03/2008 10:31,5,1
14/03/2008 10:40,14/03/2008 10:40,5,1
14/03/2008 10:40,14/03/2008 17:20,5,1
14/03/2008 10:49,14/03/2008 10:49,12,1
14/03/2008 17:13,14/03/2008 17:13,12,1
14/03/2008 17:13,14/03/2008 17:13,8,1
14/03/2008 17:14,14/03/2008 17:14,9,1
14/03/2008 17:14,14/03/2008 17:14,1,1
14/03/2008 17:14,14/03/2008 17:14,8,1
14/03/2008 17:15,14/03/2008 17:15,1,1
14/03/2008 17:20,14/03/2008 17:20,6,1
14/03/2008 17:20,14/03/2008 17:20,6,1
14/03/2008 17:55,14/03/2008 17:55,12,1
14/03/2008 22:54,14/03/2008 22:55,12,1
14/03/2008 22:55,14/03/2008 22:55,9,1
14/03/2008 22:55,14/03/2008 22:55,8,1
14/03/2008 22:56,14/03/2008 22:56,8,1
14/03/2008 22:56,14/03/2008 22:56,1,1
14/03/2008 22:57,14/03/2008 22:57,1,1
14/03/2008 23:04,14/03/2008 23:04,6,1
14/03/2008 23:05,14/03/2008 23:05,14,1
14/03/2008 23:05,14/03/2008 23:05,6,1
14/03/2008 23:57,14/03/2008 23:57,6,1
14/03/2008 23:57,14/03/2008 23:57,14,1
14/03/2008 23:57,14/03/2008 23:58,6,1
14/03/2008 23:58,15/03/2008 04:06,5,1
15/03/2008 04:06,15/03/2008 04:06,24,1
15/03/2008 04:06,15/03/2008 04:07,24,1
15/03/2008 04:07,15/03/2008 04:07,6,1
15/03/2008 04:07,15/03/2008 04:07,6,1
15/03/2008 08:59,15/03/2008 08:59,24,1
15/03/2008 08:59,15/03/2008 08:59,6,1
15/03/2008 08:59,15/03/2008 09:00,6,1
15/03/2008 08:59,15/03/2008 09:00,24,1
15/03/2008 09:00,15/03/2008 09:00,14,1
15/03/2008 09:01,15/03/2008 09:01,24,1
15/03/2008 09:53,15/03/2008 09:53,24,1
15/03/2008 09:53,16/03/2008 01:31,24,1
